,Date_first_seen,Duration,Proto,Src_IP_Addr,Src_Pt,Dst_IP_Addr,Dst_Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription,year,day,month
2769,2017-03-20 14:21:55.595,10.689,TCP  ,10054_224,50532,EXT_SERVER,22.0,17,    2267,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
2770,2017-03-20 16:46:58.575,13.734,TCP  ,10006_27,33951,EXT_SERVER,22.0,19,    2383,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
2771,2017-03-20 10:26:14.595,19.8,TCP  ,EXT_SERVER,22,14076_119,36441.0,27,    3865,1,.APRSF,0,suspicious,---,---,---,2017,20,3
2772,2017-03-19 21:02:09.051,0.0,TCP  ,16835_224,49165,EXT_SERVER,23.0,1,      46,1,....S.,0,suspicious,---,---,---,2017,19,3
2773,2017-03-20 13:50:38.463,9.049,TCP  ,10012_211,54437,EXT_SERVER,22.0,17,    2267,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
2774,2017-03-16 19:03:01.426,9.419,TCP  ,10004_36,54186,EXT_SERVER,22.0,8,     449,1,.APRSF,0,suspicious,---,---,---,2017,16,3
2775,2017-03-15 08:33:13.431,0.055,TCP  ,OPENSTACK_NET,49729,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,2017,15,3
2776,2017-03-16 15:18:57.334,0.295,TCP  ,EXT_SERVER,22,12617_63,52044.0,1,      44,1,.A..S.,0,suspicious,---,---,---,2017,16,3
2777,2017-03-18 18:52:40.253,0.05,TCP  ,OPENSTACK_NET,62882,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,18,3
2778,2017-03-17 22:13:50.808,17.627,TCP  ,14105_47,48476,EXT_SERVER,22.0,24,    2900,1,.AP.SF,0,suspicious,---,---,---,2017,17,3
2779,2017-03-16 20:59:26.636,31.002,TCP  ,12875_68,64564,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,16,3
2780,2017-03-17 03:09:07.943,0.0,TCP  ,13262_219,39054,EXT_SERVER,23.0,1,      46,1,....S.,0,suspicious,---,---,---,2017,17,3
2781,2017-03-20 14:06:24.662,8.867,TCP  ,10008_114,58390,EXT_SERVER,22.0,17,    2267,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
2782,2017-03-16 19:31:34.326,0.0,TCP  ,10728_67,58914,EXT_SERVER,445.0,1,      46,1,....S.,0,suspicious,---,---,---,2017,16,3
2783,2017-03-19 23:07:32.354,0.0,TCP  ,EXT_SERVER,23,13375_60,22347.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,19,3
2784,2017-03-21 11:22:24.352,13.968,TCP  ,18672_14,3107,EXT_SERVER,22.0,15,    2871,1,.APRS.,0,suspicious,---,---,---,2017,21,3
2785,2017-03-18 20:40:32.120,30.998,TCP  ,15588_32,41326,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,18,3
2786,2017-03-16 21:25:00.719,30.999,TCP  ,12875_68,33602,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,16,3
2787,2017-03-17 09:54:03.897,0.0,TCP  ,13645_68,13195,EXT_SERVER,23.0,1,      46,1,....S.,0,suspicious,---,---,---,2017,17,3
2788,2017-03-17 03:45:04.796,9.893,TCP  ,EXT_SERVER,22,10012_224,46597.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,17,3
2789,2017-03-16 13:49:44.963,123.921,TCP  ,10004_36,37121,EXT_SERVER,22.0,7,    1037,1,.APRS.,0,suspicious,---,---,---,2017,16,3
2790,2017-03-15 20:32:35.172,0.075,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,57656.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,15,3
2791,2017-03-20 11:46:43.212,0.969,TCP  ,EXT_SERVER,22,17173_42,12096.0,5,    1285,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
2792,2017-03-21 16:59:48.953,11.908,TCP  ,EXT_SERVER,22,18851_139,38092.0,23,    4345,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
2793,2017-03-21 09:41:37.333,0.0,TCP  ,18649_213,3702,EXT_SERVER,23.0,1,      46,1,....S.,0,suspicious,---,---,---,2017,21,3
2794,2017-03-17 23:08:56.198,19.032,TCP  ,EXT_SERVER,22,14105_47,16928.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,17,3
2795,2017-03-21 12:36:48.540,20.5,TCP  ,EXT_SERVER,22,10767_152,60098.0,27,    3809,1,.APRSF,0,suspicious,---,---,---,2017,21,3
2796,2017-03-18 03:20:58.198,8.887,TCP  ,10054_249,51012,EXT_SERVER,22.0,21,    2475,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
2797,2017-03-18 21:05:17.087,30.999,TCP  ,EXT_SERVER,80,15588_32,24794.0,6,     264,1,.A..S.,0,unknown,---,---,---,2017,18,3
2798,2017-03-17 18:19:46.979,14.407,TCP  ,EXT_SERVER,22,13976_197,1048.0,19,    3093,1,.AP.S.,0,suspicious,---,---,---,2017,17,3
2799,2017-03-18 02:31:46.717,10.29,TCP  ,EXT_SERVER,22,10008_104,46339.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
2800,2017-03-18 11:21:00.007,121.916,TCP  ,EXT_SERVER,22,10004_36,11667.0,17,    8935,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
2801,2017-03-15 16:44:09.383,0.0,GRE  ,11198_231,0,EXT_SERVER,0.0,1,      52,1,......,0,suspicious,---,---,---,2017,15,3
2802,2017-03-15 02:44:51.211,19.22,TCP  ,EXT_SERVER,22,10004_35,59886.0,12,    6017,1,.AP.SF,0,suspicious,---,---,---,2017,15,3
2803,2017-03-20 15:10:40.306,0.072,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,61575.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,20,3
2804,2017-03-19 22:58:04.591,0.001,TCP  ,EXT_SERVER,3400,10734_113,49108.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,19,3
2805,2017-03-21 16:58:02.683,20.527,TCP  ,EXT_SERVER,22,14105_56,5348.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,21,3
2806,2017-03-21 09:06:40.215,0.082,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,58945.0,7,     561,1,.AP.SF,0,normal,---,---,---,2017,21,3
2807,2017-03-20 14:51:40.599,0.054,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,57425.0,7,     561,1,.AP.SF,0,normal,---,---,---,2017,20,3
2808,2017-03-19 04:22:19.889,168.238,TCP  ,10004_36,55090,EXT_SERVER,22.0,6,     329,1,.APRSF,0,suspicious,---,---,---,2017,19,3
2809,2017-03-20 09:46:48.746,20.487,TCP  ,14076_119,64813,EXT_SERVER,22.0,24,    2883,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
2810,2017-03-16 02:54:18.334,0.0,TCP  ,EXT_SERVER,53,11185_72,35264.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,16,3
2811,2017-03-21 12:31:40.203,0.095,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64652.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,21,3
2812,2017-03-15 16:57:33.358,30.996,TCP  ,10125_244,49945,EXT_SERVER,22.0,1,      46,1,....S.,0,suspicious,---,---,---,2017,15,3
2813,2017-03-20 16:47:10.742,0.0,TCP  ,15655_73,26747,EXT_SERVER,23.0,1,      46,1,....S.,0,suspicious,---,---,---,2017,20,3
2814,2017-03-20 04:06:41.990,100.973,TCP  ,10097_154,48789,EXT_SERVER,80.0,7,     429,1,.AP.SF,0,unknown,---,---,---,2017,20,3
2815,2017-03-17 15:27:40.918,0.0,TCP  ,13943_159,51445,EXT_SERVER,23.0,1,      46,1,....S.,0,suspicious,---,---,---,2017,17,3
2816,2017-03-15 13:50:35.181,0.079,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63558.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,15,3
2817,2017-03-21 20:03:49.866,19.808,TCP  ,EXT_SERVER,22,14105_56,64612.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,21,3
2818,2017-03-16 05:33:03.495,0.0,TCP  ,EXT_SERVER,23,12076_109,17498.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,16,3
2819,2017-03-18 20:04:52.679,0.0,TCP  ,EXT_SERVER,23,15545_69,60284.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,18,3
2820,2017-03-20 12:37:40.310,0.075,TCP  ,OPENSTACK_NET,54173,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,2017,20,3
2821,2017-03-15 13:57:13.453,1.355,TCP  ,OPENSTACK_NET,62186,EXT_SERVER,8000.0,6,     614,1,.AP.SF,0,normal,---,---,---,2017,15,3
2822,2017-03-16 21:28:40.577,0.053,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,61073.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,16,3
2823,2017-03-15 10:53:47.602,0.0,ICMP ,EXT_SERVER,0,10102_118,3.3,1,     472,1,......,0,suspicious,---,---,---,2017,15,3
2824,2017-03-20 14:59:44.432,6.645,TCP  ,EXT_SERVER,22,17734_219,56032.0,7,    2157,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
2825,2017-03-16 10:47:28.087,0.083,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,53254.0,7,     561,1,.AP.SF,0,normal,---,---,---,2017,16,3
2826,2017-03-21 00:31:40.612,136.471,TCP  ,OPENSTACK_NET,52845,EXT_SERVER,8000.0,4,     190,1,.A..SF,0,normal,---,---,---,2017,21,3
2827,2017-03-15 16:09:49.956,9.39,TCP  ,10008_109,51996,EXT_SERVER,22.0,17,    2267,1,.AP.SF,0,suspicious,---,---,---,2017,15,3
2828,2017-03-19 22:51:01.525,3.969,TCP  ,16918_230,37680,EXT_SERVER,22.0,12,    1808,1,.AP.SF,0,suspicious,---,---,---,2017,19,3
2829,2017-03-20 07:04:55.444,14.294,TCP  ,EXT_SERVER,22,10004_36,40302.0,9,    3543,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
2830,2017-03-16 09:03:11.378,0.051,TCP  ,OPENSTACK_NET,50449,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,16,3
2831,2017-03-20 22:09:32.225,5.949,TCP  ,EXT_SERVER,22,10004_36,15602.0,6,     413,1,.AP.S.,0,suspicious,---,---,---,2017,20,3
2832,2017-03-17 18:58:40.136,0.075,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,54510.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,17,3
2833,2017-03-18 12:44:27.525,0.0,TCP  ,EXT_SERVER,23,15133_233,51082.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,18,3
2834,2017-03-15 11:20:37.445,0.054,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,60874.0,7,     639,1,.AP.SF,0,normal,---,---,---,2017,15,3
2835,2017-03-21 10:32:52.864,0.0,ICMP ,EXT_SERVER,0,18697_241,3.3,1,     459,1,......,0,suspicious,---,---,---,2017,21,3
2836,2017-03-19 18:53:03.820,0.0,TCP  ,EXT_SERVER,2222,16741_34,54380.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,19,3
2837,2017-03-16 05:37:35.369,0.0,TCP  ,EXT_SERVER,2323,12084_203,29263.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,16,3
2838,2017-03-19 11:41:40.242,0.11,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,53809.0,7,    1728,1,.AP.SF,0,normal,---,---,---,2017,19,3
2839,2017-03-18 23:52:40.572,0.064,TCP  ,OPENSTACK_NET,56497,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,2017,18,3
2840,2017-03-20 20:18:11.672,62.519,TCP  ,10004_36,44940,EXT_SERVER,22.0,4,     255,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
2841,2017-03-18 01:04:40.159,0.072,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,60813.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,18,3
2842,2017-03-21 15:28:40.151,19.114,TCP  ,EXT_SERVER,22,10767_152,13386.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,21,3
2843,2017-03-15 17:37:00.347,128.916,TCP  ,10004_36,35955,EXT_SERVER,22.0,6,     314,1,.A.RSF,0,suspicious,---,---,---,2017,15,3
2844,2017-03-20 01:18:17.910,0.0,UDP  ,17048_4,54641,EXT_SERVER,123.0,1,      76,1,......,0,suspicious,---,---,---,2017,20,3
2845,2017-03-16 15:36:40.194,0.072,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,61242.0,7,    1729,1,.AP.SF,0,normal,---,---,---,2017,16,3
2846,2017-03-17 21:36:40.184,0.085,TCP  ,OPENSTACK_NET,57234,EXT_SERVER,8000.0,6,     579,1,.AP.SF,0,normal,---,---,---,2017,17,3
2847,2017-03-16 04:31:06.008,9.363,TCP  ,10008_98,41019,EXT_SERVER,22.0,17,    2283,1,.AP.SF,0,suspicious,---,---,---,2017,16,3
2848,2017-03-15 19:51:13.450,1.294,TCP  ,OPENSTACK_NET,58086,EXT_SERVER,8000.0,6,     614,1,.AP.SF,0,normal,---,---,---,2017,15,3
2849,2017-03-18 15:06:40.696,0.061,TCP  ,OPENSTACK_NET,63810,EXT_SERVER,8000.0,6,     579,1,.AP.SF,0,normal,---,---,---,2017,18,3
2850,2017-03-18 19:22:27.981,0.0,TCP  ,15520_192,52451,EXT_SERVER,23.0,1,      56,1,....S.,0,suspicious,---,---,---,2017,18,3
2851,2017-03-19 11:55:40.571,0.057,TCP  ,OPENSTACK_NET,52595,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,2017,19,3
2852,2017-03-20 12:47:52.782,19.816,TCP  ,EXT_SERVER,22,14076_119,34836.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,20,3
2853,2017-03-18 12:56:45.732,0.0,TCP  ,EXT_SERVER,23,15143_254,12631.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,18,3
2854,2017-03-21 14:55:34.867,20.995,TCP  ,10767_152,14198,EXT_SERVER,22.0,26,    3013,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
2855,2017-03-21 19:54:25.713,18.793,TCP  ,10767_152,55332,EXT_SERVER,22.0,26,    3070,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
2856,2017-03-18 18:48:46.680,0.0,TCP  ,EXT_SERVER,502,10701_96,38235.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,18,3
2857,2017-03-15 23:31:33.824,12.022,TCP  ,EXT_SERVER,22,10004_36,11713.0,7,    3423,1,.AP.S.,0,suspicious,---,---,---,2017,15,3
2858,2017-03-20 12:09:17.191,10.498,TCP  ,EXT_SERVER,22,10054_249,49831.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
2859,2017-03-21 16:21:40.037,19.169,TCP  ,EXT_SERVER,22,10767_152,58340.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,21,3
2860,2017-03-19 16:25:40.269,0.055,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,58607.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,19,3
2861,2017-03-18 17:54:48.633,0.0,TCP  ,EXT_SERVER,23,15442_209,52050.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,18,3
2862,2017-03-17 22:31:38.455,18.47,TCP  ,EXT_SERVER,22,14105_47,56794.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,17,3
2863,2017-03-16 03:55:59.954,9.145,TCP  ,EXT_SERVER,22,10012_224,51347.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,16,3
2864,2017-03-16 05:26:51.885,0.0,TCP  ,EXT_SERVER,23,12068_117,20429.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,16,3
2865,2017-03-17 05:14:04.364,10.372,TCP  ,10054_249,55653,EXT_SERVER,22.0,19,    2371,1,.AP.SF,0,suspicious,---,---,---,2017,17,3
2866,2017-03-19 07:43:06.788,0.0,TCP  ,EXT_SERVER,23,16172_226,13628.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,19,3
2867,2017-03-16 13:11:14.185,30.997,TCP  ,EXT_SERVER,80,12550_123,24772.0,6,     264,1,.A..S.,0,unknown,---,---,---,2017,16,3
2868,2017-03-18 12:28:46.682,13.157,TCP  ,EXT_SERVER,22,10527_71,36511.0,21,    4273,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
2869,2017-03-20 13:31:40.553,0.044,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,56040.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,20,3
2870,2017-03-16 06:53:35.169,0.083,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51973.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,16,3
2871,2017-03-21 12:53:56.013,20.034,TCP  ,10767_152,15782,EXT_SERVER,22.0,24,    2883,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
2872,2017-03-21 03:06:55.927,11.785,TCP  ,10006_27,63323,EXT_SERVER,22.0,18,    3103,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
2873,2017-03-16 10:49:28.135,0.074,TCP  ,OPENSTACK_NET,53288,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,2017,16,3
2874,2017-03-18 05:07:40.570,0.051,TCP  ,OPENSTACK_NET,53523,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,18,3
2875,2017-03-20 07:12:35.873,0.988,TCP  ,EXT_SERVER,22,17173_42,44963.0,5,    1285,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
2876,2017-03-16 22:07:41.745,0.053,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50830.0,7,     639,1,.AP.SF,0,normal,---,---,---,2017,16,3
2877,2017-03-19 23:16:40.304,0.042,TCP  ,OPENSTACK_NET,52469,EXT_SERVER,8000.0,5,     469,1,.AP.SF,0,normal,---,---,---,2017,19,3
2878,2017-03-17 19:46:45.305,19.442,TCP  ,14105_47,52256,EXT_SERVER,22.0,24,    2900,1,.AP.SF,0,suspicious,---,---,---,2017,17,3
2879,2017-03-19 04:20:11.438,0.0,TCP  ,EXT_SERVER,23,16001_162,44568.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,19,3
2880,2017-03-15 20:30:58.149,120.942,TCP  ,10004_36,39602,EXT_SERVER,22.0,6,     329,1,.APRSF,0,suspicious,---,---,---,2017,15,3
2881,2017-03-19 11:01:42.272,0.047,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51655.0,7,     639,1,.AP.SF,0,normal,---,---,---,2017,19,3
2882,2017-03-15 03:23:00.951,0.0,TCP  ,EXT_SERVER,9000,10247_142,30651.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,15,3
2883,2017-03-17 13:47:06.361,0.0,TCP  ,EXT_SERVER,23,13849_98,20819.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,17,3
2884,2017-03-20 17:10:40.551,0.059,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59786.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,20,3
2885,2017-03-21 08:37:40.246,0.06,TCP  ,OPENSTACK_NET,58447,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,21,3
2886,2017-03-16 01:26:20.623,127.058,TCP  ,10004_36,17900,EXT_SERVER,22.0,6,     340,1,.A..SF,0,suspicious,---,---,---,2017,16,3
2887,2017-03-15 22:58:30.692,7.361,TCP  ,EXT_SERVER,22,10004_36,34763.0,10,    4505,1,.AP.S.,0,suspicious,---,---,---,2017,15,3
2888,2017-03-16 10:46:23.265,1.133,TCP  ,EXT_SERVER,41922,12361_152,80.0,109,    7477,1,.AP.SF,0,suspicious,---,---,---,2017,16,3
2889,2017-03-21 19:19:40.557,0.056,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,62645.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,21,3
2890,2017-03-15 18:27:41.153,0.0,TCP  ,EXT_SERVER,8080,11328_199,6000.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,15,3
2891,2017-03-20 17:47:02.325,121.955,TCP  ,10004_36,47427,EXT_SERVER,22.0,7,     381,1,.APRSF,0,suspicious,---,---,---,2017,20,3
2892,2017-03-18 02:47:35.312,20.718,TCP  ,EXT_SERVER,22,14105_47,20114.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,18,3
2893,2017-03-20 13:09:59.578,18.449,TCP  ,EXT_SERVER,22,14076_119,63444.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,20,3
2894,2017-03-16 01:34:49.338,7.742,TCP  ,10004_36,11932,EXT_SERVER,22.0,6,     329,1,.APRSF,0,suspicious,---,---,---,2017,16,3
2895,2017-03-16 22:49:40.571,0.057,TCP  ,OPENSTACK_NET,62458,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,2017,16,3
2896,2017-03-15 15:38:35.172,0.058,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,65495.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,15,3
2897,2017-03-21 07:16:40.245,0.073,TCP  ,OPENSTACK_NET,57061,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,2017,21,3
2898,2017-03-20 05:59:10.030,20151.604,TCP  ,EXT_SERVER,80,17607_168,3072.0,81,    3564,1,.A..S.,0,unknown,---,---,---,2017,20,3
2899,2017-03-18 11:55:40.217,0.052,TCP  ,OPENSTACK_NET,55687,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,18,3
2900,2017-03-18 11:03:43.285,10.382,TCP  ,EXT_SERVER,22,10006_27,28485.0,20,    3249,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
2901,2017-03-21 20:22:23.207,0.0,ICMP ,EXT_SERVER,0,10118_90,0.0,1,      32,1,......,0,suspicious,---,---,---,2017,21,3
2902,2017-03-19 06:01:40.256,0.051,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,58075.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,19,3
2903,2017-03-19 09:31:40.586,0.054,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50103.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,19,3
2904,2017-03-19 15:36:40.708,0.062,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,56427.0,7,    1727,1,.AP.SF,0,normal,---,---,---,2017,19,3
2905,2017-03-15 17:49:36.476,6.572,TCP  ,11168_19,63349,EXT_SERVER,22.0,15,    1739,1,  0xdb,0,suspicious,---,---,---,2017,15,3
2906,2017-03-15 04:43:27.961,0.052,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50499.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,15,3
2907,2017-03-18 11:13:40.192,0.081,TCP  ,OPENSTACK_NET,54968,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,2017,18,3
2908,2017-03-20 09:15:35.825,13.98,TCP  ,10006_27,50037,EXT_SERVER,22.0,20,    2643,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
2909,2017-03-18 01:28:26.139,10.101,TCP  ,EXT_SERVER,22,10008_114,40412.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
2910,2017-03-21 11:20:02.148,6.304,TCP  ,17734_219,56829,EXT_SERVER,22.0,9,    1199,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
2911,2017-03-20 07:36:40.592,0.054,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,56629.0,7,     561,1,.AP.SF,0,normal,---,---,---,2017,20,3
2912,2017-03-20 17:43:40.550,0.081,TCP  ,OPENSTACK_NET,60370,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,2017,20,3
2913,2017-03-16 03:36:12.813,1.19,TCP  ,10527_71,34675,EXT_SERVER,22.0,9,    1121,1,.APRSF,0,suspicious,---,---,---,2017,16,3
2914,2017-03-19 11:34:03.509,5.648,TCP  ,EXT_SERVER,22,10006_27,21643.0,8,    1535,1,.AP.SF,0,suspicious,---,---,---,2017,19,3
2915,2017-03-19 14:59:52.120,0.016,UDP  ,10014_199,123,EXT_SERVER,55812.0,1,      76,1,......,0,suspicious,---,---,---,2017,19,3
2916,2017-03-20 21:37:12.064,0.0,TCP  ,EXT_SERVER,23,18073_148,64136.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,20,3
2917,2017-03-18 12:31:45.037,8.01,TCP  ,15107_234,38967,EXT_SERVER,22.0,16,    2016,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
2918,2017-03-18 21:10:45.630,30.996,TCP  ,EXT_SERVER,80,15588_32,41843.0,6,     264,1,.A..S.,0,unknown,---,---,---,2017,18,3
2919,2017-03-15 14:47:35.180,0.092,TCP  ,OPENSTACK_NET,64563,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,2017,15,3
2920,2017-03-19 01:19:47.685,0.0,TCP  ,15838_163,1608,EXT_SERVER,8080.0,1,      46,1,....S.,0,suspicious,---,---,---,2017,19,3
2921,2017-03-15 15:28:23.510,30.996,TCP  ,EXT_SERVER,80,11090_130,61046.0,6,     264,1,.A..S.,0,unknown,---,---,---,2017,15,3
2922,2017-03-21 10:37:36.030,14.891,TCP  ,EXT_SERVER,22,18672_14,2659.0,20,    3065,1,.AP.S.,0,suspicious,---,---,---,2017,21,3
2923,2017-03-19 21:57:58.742,0.056,TCP  ,EXT_SERVER,3521,11061_8,53281.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,19,3
2924,2017-03-20 08:48:51.645,23.193,TCP  ,EXT_SERVER,22,14076_119,47290.0,30,    5093,1,.APRSF,0,suspicious,---,---,---,2017,20,3
2925,2017-03-17 04:31:40.050,0.057,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,57443.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,17,3
2926,2017-03-21 20:06:05.274,18.464,TCP  ,EXT_SERVER,22,10767_152,13487.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,21,3
2927,2017-03-20 04:11:59.671,3283.576,TCP  ,17274_25,392,EXT_SERVER,80.0,3,     138,1,....S.,0,unknown,---,---,---,2017,20,3
2928,2017-03-15 01:21:06.501,120.882,TCP  ,EXT_SERVER,22,10004_35,42403.0,15,    8762,1,.AP.SF,0,suspicious,---,---,---,2017,15,3
2929,2017-03-15 01:34:07.666,10.304,TCP  ,10012_231,60276,EXT_SERVER,22.0,17,    2267,1,.AP.SF,0,suspicious,---,---,---,2017,15,3
2930,2017-03-15 01:26:59.427,0.0,TCP  ,EXT_SERVER,7547,10123_83,48981.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,15,3
2931,2017-03-19 04:31:08.600,9.009,TCP  ,16011_49,55878,EXT_SERVER,22.0,15,    1944,1,.AP.SF,0,suspicious,---,---,---,2017,19,3
2932,2017-03-21 06:47:27.001,0.001,TCP  ,EXT_SERVER,23,18516_11,43286.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,21,3
2933,2017-03-15 14:32:25.979,26.683,TCP  ,EXT_SERVER,22,10004_36,21713.0,10,    6473,1,.AP.S.,0,suspicious,---,---,---,2017,15,3
